id,order_id,index,sku,name,title,variant_title,vendor,product_id,variant_id,quantity,price,grams,taxable,gift_card,requires_shipping,fulfillment_status,total_discount,product_exists,_weld_synced
803697,502294,1,VIT-GUM-MB-60,CBD Gummies Mixed Berry - 60 Pack,CBD Gummies Mixed Berry,60 Pack,Vitalis,1003,2006,1,39.99,280,True,False,True,fulfilled,0.0,True,2024-08-05T09:23:55
803698,502294,2,VIT-CBD10-10ML,CBD Oil 10% - 10ml,CBD Oil 10%,10ml,Vitalis,1001,2001,1,29.99,50,True,False,True,fulfilled,0.0,True,2024-08-05T09:23:55
803699,502294,3,VIT-MAG-120,Magnesium Glycinate - 120 Capsules,Magnesium Glycinate,120 Capsules,Vitalis,1007,2014,1,24.99,140,True,False,True,fulfilled,0.0,True,2024-08-05T09:23:55
803700,502295,1,VIT-SLEEP-60,Sleep Support Complex - 60 Capsules,Sleep Support Complex,60 Capsules,Vitalis,1009,2018,1,37.99,110,True,False,True,fulfilled,0.0,True,2024-08-05T11:45:56
803701,502296,1,VIT-GUM-MB-30,CBD Gummies Mixed Berry - 30 Pack,CBD Gummies Mixed Berry,30 Pack,Vitalis,1003,2005,1,24.99,150,True,False,True,fulfilled,0.0,True,2024-08-05T23:37:41
803702,502297,1,VIT-GUM-MB-30,CBD Gummies Mixed Berry - 30 Pack,CBD Gummies Mixed Berry,30 Pack,Vitalis,1003,2005,1,24.99,150,True,False,True,fulfilled,6.25,True,2024-08-06T20:55:18
803703,502298,1,VIT-BALM-100ML,CBD Muscle Balm - 100ml,CBD Muscle Balm,100ml,Vitalis,1004,2008,1,34.99,150,True,False,True,fulfilled,0.0,True,2024-08-06T22:36:02
803704,502298,2,VIT-CBD10-30ML,CBD Oil 10% - 30ml,CBD Oil 10%,30ml,Vitalis,1001,2002,1,69.99,120,True,False,True,fulfilled,0.0,True,2024-08-06T22:36:02
803705,502299,1,VIT-CBD10-30ML,CBD Oil 10% - 30ml,CBD Oil 10%,30ml,Vitalis,1001,2002,1,69.99,120,True,False,True,fulfilled,0.0,True,2024-08-06T11:18:48
803706,502299,2,VIT-MAG-120,Magnesium Glycinate - 120 Capsules,Magnesium Glycinate,120 Capsules,Vitalis,1007,2014,1,24.99,140,True,False,True,fulfilled,0.0,True,2024-08-06T11:18:48
803707,502300,1,VIT-SLEEP-60,Sleep Support Complex - 60 Capsules,Sleep Support Complex,60 Capsules,Vitalis,1009,2018,1,37.99,110,True,False,True,fulfilled,0.0,True,2024-08-06T09:49:20
803708,502300,2,VIT-CBD10-10ML,CBD Oil 10% - 10ml,CBD Oil 10%,10ml,Vitalis,1001,2001,1,29.99,50,True,False,True,fulfilled,0.0,True,2024-08-06T09:49:20
803709,502301,1,VIT-CBD20-10ML,CBD Oil 20% - 10ml,CBD Oil 20%,10ml,Vitalis,1002,2003,1,49.99,50,True,False,True,fulfilled,0.0,True,2024-08-06T06:12:48
803710,502302,1,VIT-TUR-60,Turmeric & Black Pepper - 60 Capsules,Turmeric & Black Pepper,60 Capsules,Vitalis,1011,2021,1,13.99,70,True,False,True,fulfilled,0.0,True,2024-08-06T06:50:49
803711,502303,1,VIT-MAG-60,Magnesium Glycinate - 60 Capsules,Magnesium Glycinate,60 Capsules,Vitalis,1007,2013,1,14.99,80,True,False,True,fulfilled,0.0,True,2024-08-06T20:14:08
803712,502303,2,VIT-CBD10-30ML,CBD Oil 10% - 30ml,CBD Oil 10%,30ml,Vitalis,1001,2002,1,69.99,120,True,False,True,fulfilled,0.0,True,2024-08-06T20:14:08
803713,502304,1,VIT-CBD10-30ML,CBD Oil 10% - 30ml,CBD Oil 10%,30ml,Vitalis,1001,2002,1,69.99,120,True,False,True,fulfilled,0.0,True,2024-08-06T23:25:13
803714,502304,2,VIT-CBD10-10ML,CBD Oil 10% - 10ml,CBD Oil 10%,10ml,Vitalis,1001,2001,1,29.99,50,True,False,True,fulfilled,0.0,True,2024-08-06T23:25:13
803715,502304,3,VIT-CBD20-10ML,CBD Oil 20% - 10ml,CBD Oil 20%,10ml,Vitalis,1002,2003,1,49.99,50,True,False,True,fulfilled,0.0,True,2024-08-06T23:25:13
803716,502305,1,VIT-CBD10-10ML,CBD Oil 10% - 10ml,CBD Oil 10%,10ml,Vitalis,1001,2001,1,29.99,50,True,False,True,fulfilled,0.0,True,2024-08-06T23:04:54
803717,502306,1,VIT-COLL-250G,Collagen Peptides Powder - 250g Unflavoured,Collagen Peptides Powder,250g Unflavoured,Vitalis,1010,2019,1,24.99,280,True,False,True,fulfilled,0.0,True,2024-08-06T23:47:26
803718,502306,2,VIT-CBD20-30ML,CBD Oil 20% - 30ml,CBD Oil 20%,30ml,Vitalis,1002,2004,1,109.99,120,True,False,True,fulfilled,0.0,True,2024-08-06T23:47:26
803719,502307,1,VIT-GUM-MB-30,CBD Gummies Mixed Berry - 30 Pack,CBD Gummies Mixed Berry,30 Pack,Vitalis,1003,2005,1,24.99,150,True,False,True,fulfilled,0.0,True,2024-08-06T11:28:49
803720,502307,2,VIT-TUR-60,Turmeric & Black Pepper - 60 Capsules,Turmeric & Black Pepper,60 Capsules,Vitalis,1011,2021,1,13.99,70,True,False,True,fulfilled,0.0,True,2024-08-06T11:28:49
803721,502307,3,VIT-CBD20-10ML,CBD Oil 20% - 10ml,CBD Oil 20%,10ml,Vitalis,1002,2003,1,49.99,50,True,False,True,fulfilled,0.0,True,2024-08-06T11:28:49
803722,502307,4,VIT-OM3-120,Omega-3 Fish Oil - 120 Softgels,Omega-3 Fish Oil,120 Softgels,Vitalis,1008,2016,1,27.99,180,True,False,True,fulfilled,0.0,True,2024-08-06T11:28:49
803723,502308,1,VIT-BALM-100ML,CBD Muscle Balm - 100ml,CBD Muscle Balm,100ml,Vitalis,1004,2008,1,34.99,150,True,False,True,fulfilled,0.0,True,2024-08-06T06:08:10
803724,502308,2,VIT-ZNC-120,Zinc & Vitamin C - 120 Tablets,Zinc & Vitamin C,120 Tablets,Vitalis,1012,2024,1,16.99,110,True,False,True,fulfilled,0.0,True,2024-08-06T06:08:10
803725,502309,1,VIT-ZNC-120,Zinc & Vitamin C - 120 Tablets,Zinc & Vitamin C,120 Tablets,Vitalis,1012,2024,1,16.99,110,True,False,True,fulfilled,3.4,True,2024-08-06T11:31:49
803726,502309,2,VIT-TUR-60,Turmeric & Black Pepper - 60 Capsules,Turmeric & Black Pepper,60 Capsules,Vitalis,1011,2021,1,13.99,70,True,False,True,fulfilled,2.8,True,2024-08-06T11:31:49
803727,502309,3,VIT-CBD10-30ML,CBD Oil 10% - 30ml,CBD Oil 10%,30ml,Vitalis,1001,2002,1,69.99,120,True,False,True,fulfilled,14.0,True,2024-08-06T11:31:49
803728,502309,4,VIT-CBD10-10ML,CBD Oil 10% - 10ml,CBD Oil 10%,10ml,Vitalis,1001,2001,1,29.99,50,True,False,True,fulfilled,6.0,True,2024-08-06T11:31:49
803729,502310,1,VIT-SLEEP-60,Sleep Support Complex - 60 Capsules,Sleep Support Complex,60 Capsules,Vitalis,1009,2018,1,37.99,110,True,False,True,fulfilled,0.0,True,2024-08-06T19:29:28
803730,502310,2,VIT-BALM-50ML,CBD Muscle Balm - 50ml,CBD Muscle Balm,50ml,Vitalis,1004,2007,1,19.99,80,True,False,True,fulfilled,0.0,True,2024-08-06T19:29:28
803731,502311,1,VIT-GUM-MB-60,CBD Gummies Mixed Berry - 60 Pack,CBD Gummies Mixed Berry,60 Pack,Vitalis,1003,2006,1,39.99,280,True,False,True,fulfilled,0.0,True,2024-08-06T12:44:59
803732,502312,1,VIT-ZNC-60,Zinc & Vitamin C - 60 Tablets,Zinc & Vitamin C,60 Tablets,Vitalis,1012,2023,1,9.99,60,True,False,True,fulfilled,0.0,True,2024-08-06T13:16:44
803733,502312,2,VIT-SLEEP-30,Sleep Support Complex - 30 Capsules,Sleep Support Complex,30 Capsules,Vitalis,1009,2017,1,22.99,60,True,False,True,fulfilled,0.0,True,2024-08-06T13:16:44
803734,502313,1,VIT-BALM-100ML,CBD Muscle Balm - 100ml,CBD Muscle Balm,100ml,Vitalis,1004,2008,1,34.99,150,True,False,True,fulfilled,0.0,True,2024-08-06T10:36:05
803735,502313,2,VIT-CBD20-10ML,CBD Oil 20% - 10ml,CBD Oil 20%,10ml,Vitalis,1002,2003,1,49.99,50,True,False,True,fulfilled,0.0,True,2024-08-06T10:36:05
803736,502314,1,VIT-OM3-60,Omega-3 Fish Oil - 60 Softgels,Omega-3 Fish Oil,60 Softgels,Vitalis,1008,2015,1,16.99,100,True,False,True,fulfilled,0.0,True,2024-08-06T06:01:02
803737,502315,1,VIT-MAG-120,Magnesium Glycinate - 120 Capsules,Magnesium Glycinate,120 Capsules,Vitalis,1007,2014,1,24.99,140,True,False,True,fulfilled,3.75,True,2024-08-06T14:04:37
803738,502316,1,VIT-CBD20-30ML,CBD Oil 20% - 30ml,CBD Oil 20%,30ml,Vitalis,1002,2004,2,109.99,120,True,False,True,fulfilled,0.0,True,2024-08-06T10:10:30
803739,502316,2,VIT-GUM-MB-30,CBD Gummies Mixed Berry - 30 Pack,CBD Gummies Mixed Berry,30 Pack,Vitalis,1003,2005,1,24.99,150,True,False,True,fulfilled,0.0,True,2024-08-06T10:10:30
803740,502316,3,VIT-MAG-60,Magnesium Glycinate - 60 Capsules,Magnesium Glycinate,60 Capsules,Vitalis,1007,2013,1,14.99,80,True,False,True,fulfilled,0.0,True,2024-08-06T10:10:30
803741,502317,1,VIT-COLL-250G,Collagen Peptides Powder - 250g Unflavoured,Collagen Peptides Powder,250g Unflavoured,Vitalis,1010,2019,1,24.99,280,True,False,True,fulfilled,0.0,True,2024-08-06T11:18:18
803742,502317,2,VIT-OM3-120,Omega-3 Fish Oil - 120 Softgels,Omega-3 Fish Oil,120 Softgels,Vitalis,1008,2016,1,27.99,180,True,False,True,fulfilled,0.0,True,2024-08-06T11:18:18
803743,502318,1,VIT-SLEEP-30,Sleep Support Complex - 30 Capsules,Sleep Support Complex,30 Capsules,Vitalis,1009,2017,1,22.99,60,True,False,True,fulfilled,5.75,True,2024-08-06T14:08:55
803744,502319,1,VIT-ASH-120,Ashwagandha Capsules - 120 Capsules,Ashwagandha Capsules,120 Capsules,Vitalis,1006,2012,1,29.99,140,True,False,True,fulfilled,0.0,True,2024-08-06T23:08:20
803745,502319,2,VIT-TUR-60,Turmeric & Black Pepper - 60 Capsules,Turmeric & Black Pepper,60 Capsules,Vitalis,1011,2021,1,13.99,70,True,False,True,fulfilled,0.0,True,2024-08-06T23:08:20
803746,502319,3,VIT-ZNC-60,Zinc & Vitamin C - 60 Tablets,Zinc & Vitamin C,60 Tablets,Vitalis,1012,2023,1,9.99,60,True,False,True,fulfilled,0.0,True,2024-08-06T23:08:20
803747,502319,4,VIT-TUR-120,Turmeric & Black Pepper - 120 Capsules,Turmeric & Black Pepper,120 Capsules,Vitalis,1011,2022,1,22.99,130,True,False,True,fulfilled,0.0,True,2024-08-06T23:08:20
803748,502320,1,VIT-TUR-60,Turmeric & Black Pepper - 60 Capsules,Turmeric & Black Pepper,60 Capsules,Vitalis,1011,2021,1,13.99,70,True,False,True,fulfilled,0.0,True,2024-08-06T08:11:05
803749,502320,2,VIT-CBD20-10ML,CBD Oil 20% - 10ml,CBD Oil 20%,10ml,Vitalis,1002,2003,1,49.99,50,True,False,True,fulfilled,0.0,True,2024-08-06T08:11:05
803750,502320,3,VIT-SLEEP-60,Sleep Support Complex - 60 Capsules,Sleep Support Complex,60 Capsules,Vitalis,1009,2018,1,37.99,110,True,False,True,fulfilled,0.0,True,2024-08-06T08:11:05
803751,502321,1,VIT-OM3-120,Omega-3 Fish Oil - 120 Softgels,Omega-3 Fish Oil,120 Softgels,Vitalis,1008,2016,1,27.99,180,True,False,True,fulfilled,0.0,True,2024-08-06T11:45:20
803752,502321,2,VIT-ASH-120,Ashwagandha Capsules - 120 Capsules,Ashwagandha Capsules,120 Capsules,Vitalis,1006,2012,1,29.99,140,True,False,True,fulfilled,0.0,True,2024-08-06T11:45:20
803753,502322,1,VIT-TUR-120,Turmeric & Black Pepper - 120 Capsules,Turmeric & Black Pepper,120 Capsules,Vitalis,1011,2022,1,22.99,130,True,False,True,fulfilled,0.0,True,2024-08-06T11:51:34
803754,502323,1,VIT-CBD10-10ML,CBD Oil 10% - 10ml,CBD Oil 10%,10ml,Vitalis,1001,2001,1,29.99,50,True,False,True,fulfilled,0.0,True,2024-08-06T13:11:02
803755,502323,2,VIT-CBD20-10ML,CBD Oil 20% - 10ml,CBD Oil 20%,10ml,Vitalis,1002,2003,1,49.99,50,True,False,True,fulfilled,0.0,True,2024-08-06T13:11:02
803756,502324,1,VIT-ZNC-120,Zinc & Vitamin C - 120 Tablets,Zinc & Vitamin C,120 Tablets,Vitalis,1012,2024,1,16.99,110,True,False,True,fulfilled,0.0,True,2024-08-06T20:32:13
803757,502325,1,VIT-MAG-120,Magnesium Glycinate - 120 Capsules,Magnesium Glycinate,120 Capsules,Vitalis,1007,2014,1,24.99,140,True,False,True,fulfilled,2.5,True,2024-08-06T12:31:26
803758,502325,2,VIT-ZNC-60,Zinc & Vitamin C - 60 Tablets,Zinc & Vitamin C,60 Tablets,Vitalis,1012,2023,1,9.99,60,True,False,True,fulfilled,1.0,True,2024-08-06T12:31:26
803759,502325,3,VIT-CBD20-30ML,CBD Oil 20% - 30ml,CBD Oil 20%,30ml,Vitalis,1002,2004,1,109.99,120,True,False,True,fulfilled,11.0,True,2024-08-06T12:31:26
803760,502326,1,VIT-D3-30ML,Vitamin D3 Drops - 30ml (1000IU),Vitamin D3 Drops,30ml (1000IU),Vitalis,1005,2009,1,12.99,60,True,False,True,fulfilled,0.0,True,2024-08-06T16:04:39
803761,502327,1,VIT-D3-30ML-4K,Vitamin D3 Drops - 30ml (4000IU),Vitamin D3 Drops,30ml (4000IU),Vitalis,1005,2010,1,16.99,60,True,False,True,fulfilled,0.0,True,2024-08-06T14:02:23
803762,502327,2,VIT-SLEEP-30,Sleep Support Complex - 30 Capsules,Sleep Support Complex,30 Capsules,Vitalis,1009,2017,1,22.99,60,True,False,True,fulfilled,0.0,True,2024-08-06T14:02:23
803763,502327,3,VIT-GUM-MB-30,CBD Gummies Mixed Berry - 30 Pack,CBD Gummies Mixed Berry,30 Pack,Vitalis,1003,2005,1,24.99,150,True,False,True,fulfilled,0.0,True,2024-08-06T14:02:23
803764,502328,1,VIT-BALM-50ML,CBD Muscle Balm - 50ml,CBD Muscle Balm,50ml,Vitalis,1004,2007,1,19.99,80,True,False,True,fulfilled,0.0,True,2024-08-06T20:23:55
803765,502329,1,VIT-GUM-MB-30,CBD Gummies Mixed Berry - 30 Pack,CBD Gummies Mixed Berry,30 Pack,Vitalis,1003,2005,1,24.99,150,True,False,True,fulfilled,3.75,True,2024-08-06T16:03:08
803766,502329,2,VIT-CBD20-30ML,CBD Oil 20% - 30ml,CBD Oil 20%,30ml,Vitalis,1002,2004,1,109.99,120,True,False,True,fulfilled,16.5,True,2024-08-06T16:03:08
803767,502329,3,VIT-OM3-60,Omega-3 Fish Oil - 60 Softgels,Omega-3 Fish Oil,60 Softgels,Vitalis,1008,2015,1,16.99,100,True,False,True,fulfilled,2.55,True,2024-08-06T16:03:08
803768,502330,1,VIT-CBD20-30ML,CBD Oil 20% - 30ml,CBD Oil 20%,30ml,Vitalis,1002,2004,1,109.99,120,True,False,True,fulfilled,0.0,True,2024-08-06T17:59:20
803769,502330,2,VIT-CBD10-10ML,CBD Oil 10% - 10ml,CBD Oil 10%,10ml,Vitalis,1001,2001,1,29.99,50,True,False,True,fulfilled,0.0,True,2024-08-06T17:59:20
803770,502331,1,VIT-CBD20-10ML,CBD Oil 20% - 10ml,CBD Oil 20%,10ml,Vitalis,1002,2003,1,49.99,50,True,False,True,fulfilled,12.5,True,2024-08-06T18:28:42
803771,502332,1,VIT-CBD20-30ML,CBD Oil 20% - 30ml,CBD Oil 20%,30ml,Vitalis,1002,2004,1,109.99,120,True,False,True,fulfilled,0.0,True,2024-08-06T18:48:30
803772,502332,2,VIT-ASH-120,Ashwagandha Capsules - 120 Capsules,Ashwagandha Capsules,120 Capsules,Vitalis,1006,2012,1,29.99,140,True,False,True,fulfilled,0.0,True,2024-08-06T18:48:30
803773,502333,1,VIT-CBD20-10ML,CBD Oil 20% - 10ml,CBD Oil 20%,10ml,Vitalis,1002,2003,1,49.99,50,True,False,True,fulfilled,10.0,True,2024-08-06T21:24:17
803774,502334,1,VIT-GUM-MB-30,CBD Gummies Mixed Berry - 30 Pack,CBD Gummies Mixed Berry,30 Pack,Vitalis,1003,2005,1,24.99,150,True,False,True,fulfilled,0.0,True,2024-08-06T18:21:01
803775,502334,2,VIT-D3-30ML,Vitamin D3 Drops - 30ml (1000IU),Vitamin D3 Drops,30ml (1000IU),Vitalis,1005,2009,1,12.99,60,True,False,True,fulfilled,0.0,True,2024-08-06T18:21:01
803776,502335,1,VIT-CBD10-30ML,CBD Oil 10% - 30ml,CBD Oil 10%,30ml,Vitalis,1001,2002,1,69.99,120,True,False,True,fulfilled,0.0,True,2024-08-06T16:45:25
803777,502336,1,VIT-TUR-120,Turmeric & Black Pepper - 120 Capsules,Turmeric & Black Pepper,120 Capsules,Vitalis,1011,2022,1,22.99,130,True,False,True,fulfilled,0.0,True,2024-08-06T18:12:26
803778,502336,2,VIT-OM3-120,Omega-3 Fish Oil - 120 Softgels,Omega-3 Fish Oil,120 Softgels,Vitalis,1008,2016,1,27.99,180,True,False,True,fulfilled,0.0,True,2024-08-06T18:12:26
803779,502337,1,VIT-CBD10-30ML,CBD Oil 10% - 30ml,CBD Oil 10%,30ml,Vitalis,1001,2002,1,69.99,120,True,False,True,fulfilled,0.0,True,2024-08-06T09:31:23
803780,502337,2,VIT-CBD20-10ML,CBD Oil 20% - 10ml,CBD Oil 20%,10ml,Vitalis,1002,2003,1,49.99,50,True,False,True,fulfilled,0.0,True,2024-08-06T09:31:23
803781,502338,1,VIT-TUR-60,Turmeric & Black Pepper - 60 Capsules,Turmeric & Black Pepper,60 Capsules,Vitalis,1011,2021,1,13.99,70,True,False,True,fulfilled,0.0,True,2024-08-06T12:59:41
803782,502339,1,VIT-GUM-MB-30,CBD Gummies Mixed Berry - 30 Pack,CBD Gummies Mixed Berry,30 Pack,Vitalis,1003,2005,2,24.99,150,True,False,True,fulfilled,0.0,True,2024-08-06T23:45:38
803783,502340,1,VIT-MAG-60,Magnesium Glycinate - 60 Capsules,Magnesium Glycinate,60 Capsules,Vitalis,1007,2013,1,14.99,80,True,False,True,fulfilled,0.0,True,2024-08-06T08:27:45
803784,502341,1,VIT-CBD20-10ML,CBD Oil 20% - 10ml,CBD Oil 20%,10ml,Vitalis,1002,2003,2,49.99,50,True,False,True,fulfilled,0.0,True,2024-08-06T15:41:19
803785,502342,1,VIT-GUM-MB-60,CBD Gummies Mixed Berry - 60 Pack,CBD Gummies Mixed Berry,60 Pack,Vitalis,1003,2006,1,39.99,280,True,False,True,fulfilled,0.0,True,2024-08-06T21:59:43
803786,502343,1,VIT-ZNC-60,Zinc & Vitamin C - 60 Tablets,Zinc & Vitamin C,60 Tablets,Vitalis,1012,2023,1,9.99,60,True,False,True,fulfilled,0.0,True,2024-08-06T17:55:26
803787,502344,1,VIT-BALM-50ML,CBD Muscle Balm - 50ml,CBD Muscle Balm,50ml,Vitalis,1004,2007,1,19.99,80,True,False,True,fulfilled,0.0,True,2024-08-06T16:27:23
803788,502345,1,VIT-CBD10-30ML,CBD Oil 10% - 30ml,CBD Oil 10%,30ml,Vitalis,1001,2002,1,69.99,120,True,False,True,fulfilled,0.0,True,2024-08-06T08:34:03
803789,502345,2,VIT-ZNC-120,Zinc & Vitamin C - 120 Tablets,Zinc & Vitamin C,120 Tablets,Vitalis,1012,2024,1,16.99,110,True,False,True,fulfilled,0.0,True,2024-08-06T08:34:03
803790,502346,1,VIT-CBD10-10ML,CBD Oil 10% - 10ml,CBD Oil 10%,10ml,Vitalis,1001,2001,1,29.99,50,True,False,True,fulfilled,0.0,True,2024-08-06T14:59:45
803791,502346,2,VIT-ZNC-120,Zinc & Vitamin C - 120 Tablets,Zinc & Vitamin C,120 Tablets,Vitalis,1012,2024,1,16.99,110,True,False,True,fulfilled,0.0,True,2024-08-06T14:59:45
803792,502346,3,VIT-GUM-MB-60,CBD Gummies Mixed Berry - 60 Pack,CBD Gummies Mixed Berry,60 Pack,Vitalis,1003,2006,1,39.99,280,True,False,True,fulfilled,0.0,True,2024-08-06T14:59:45
803793,502347,1,VIT-CBD20-10ML,CBD Oil 20% - 10ml,CBD Oil 20%,10ml,Vitalis,1002,2003,1,49.99,50,True,False,True,fulfilled,0.0,True,2024-08-06T22:12:46
803794,502347,2,VIT-CBD10-30ML,CBD Oil 10% - 30ml,CBD Oil 10%,30ml,Vitalis,1001,2002,1,69.99,120,True,False,True,fulfilled,0.0,True,2024-08-06T22:12:46
803795,502348,1,VIT-CBD20-10ML,CBD Oil 20% - 10ml,CBD Oil 20%,10ml,Vitalis,1002,2003,1,49.99,50,True,False,True,fulfilled,0.0,True,2024-08-06T22:51:59
803796,502348,2,VIT-CBD10-10ML,CBD Oil 10% - 10ml,CBD Oil 10%,10ml,Vitalis,1001,2001,1,29.99,50,True,False,True,fulfilled,0.0,True,2024-08-06T22:51:59
803797,502348,3,VIT-TUR-120,Turmeric & Black Pepper - 120 Capsules,Turmeric & Black Pepper,120 Capsules,Vitalis,1011,2022,1,22.99,130,True,False,True,fulfilled,0.0,True,2024-08-06T22:51:59
803798,502348,4,VIT-GUM-MB-60,CBD Gummies Mixed Berry - 60 Pack,CBD Gummies Mixed Berry,60 Pack,Vitalis,1003,2006,1,39.99,280,True,False,True,fulfilled,0.0,True,2024-08-06T22:51:59
803799,502349,1,VIT-TUR-120,Turmeric & Black Pepper - 120 Capsules,Turmeric & Black Pepper,120 Capsules,Vitalis,1011,2022,1,22.99,130,True,False,True,fulfilled,3.45,True,2024-08-06T06:01:09
803800,502349,2,VIT-CBD10-10ML,CBD Oil 10% - 10ml,CBD Oil 10%,10ml,Vitalis,1001,2001,1,29.99,50,True,False,True,fulfilled,4.5,True,2024-08-06T06:01:09
803801,502350,1,VIT-CBD20-30ML,CBD Oil 20% - 30ml,CBD Oil 20%,30ml,Vitalis,1002,2004,1,109.99,120,True,False,True,fulfilled,0.0,True,2024-08-06T22:52:25
803802,502350,2,VIT-ASH-120,Ashwagandha Capsules - 120 Capsules,Ashwagandha Capsules,120 Capsules,Vitalis,1006,2012,1,29.99,140,True,False,True,fulfilled,0.0,True,2024-08-06T22:52:25
803803,502351,1,VIT-CBD20-30ML,CBD Oil 20% - 30ml,CBD Oil 20%,30ml,Vitalis,1002,2004,1,109.99,120,True,False,True,fulfilled,0.0,True,2024-08-06T10:55:46
803804,502351,2,VIT-SLEEP-30,Sleep Support Complex - 30 Capsules,Sleep Support Complex,30 Capsules,Vitalis,1009,2017,1,22.99,60,True,False,True,fulfilled,0.0,True,2024-08-06T10:55:46
803805,502352,1,VIT-ZNC-120,Zinc & Vitamin C - 120 Tablets,Zinc & Vitamin C,120 Tablets,Vitalis,1012,2024,1,16.99,110,True,False,True,fulfilled,0.0,True,2024-08-06T12:29:20
803806,502352,2,VIT-CBD20-10ML,CBD Oil 20% - 10ml,CBD Oil 20%,10ml,Vitalis,1002,2003,1,49.99,50,True,False,True,fulfilled,0.0,True,2024-08-06T12:29:20
803807,502352,3,VIT-BALM-100ML,CBD Muscle Balm - 100ml,CBD Muscle Balm,100ml,Vitalis,1004,2008,1,34.99,150,True,False,True,fulfilled,0.0,True,2024-08-06T12:29:20
803808,502352,4,VIT-ZNC-60,Zinc & Vitamin C - 60 Tablets,Zinc & Vitamin C,60 Tablets,Vitalis,1012,2023,1,9.99,60,True,False,True,fulfilled,0.0,True,2024-08-06T12:29:20
803809,502353,1,VIT-COLL-250G,Collagen Peptides Powder - 250g Unflavoured,Collagen Peptides Powder,250g Unflavoured,Vitalis,1010,2019,1,24.99,280,True,False,True,fulfilled,6.25,True,2024-08-06T12:13:33
803810,502354,1,VIT-D3-30ML-4K,Vitamin D3 Drops - 30ml (4000IU),Vitamin D3 Drops,30ml (4000IU),Vitalis,1005,2010,1,16.99,60,True,False,True,fulfilled,0.0,True,2024-08-06T06:34:14
803811,502355,1,VIT-CBD20-10ML,CBD Oil 20% - 10ml,CBD Oil 20%,10ml,Vitalis,1002,2003,1,49.99,50,True,False,True,fulfilled,10.0,True,2024-08-06T12:06:59
803812,502356,1,VIT-CBD20-10ML,CBD Oil 20% - 10ml,CBD Oil 20%,10ml,Vitalis,1002,2003,1,49.99,50,True,False,True,fulfilled,0.0,True,2024-08-06T06:53:48
803813,502356,2,VIT-GUM-MB-30,CBD Gummies Mixed Berry - 30 Pack,CBD Gummies Mixed Berry,30 Pack,Vitalis,1003,2005,1,24.99,150,True,False,True,fulfilled,0.0,True,2024-08-06T06:53:48
803814,502356,3,VIT-CBD20-30ML,CBD Oil 20% - 30ml,CBD Oil 20%,30ml,Vitalis,1002,2004,1,109.99,120,True,False,True,fulfilled,0.0,True,2024-08-06T06:53:48
803815,502356,4,VIT-GUM-MB-60,CBD Gummies Mixed Berry - 60 Pack,CBD Gummies Mixed Berry,60 Pack,Vitalis,1003,2006,1,39.99,280,True,False,True,fulfilled,0.0,True,2024-08-06T06:53:48
803816,502357,1,VIT-ZNC-60,Zinc & Vitamin C - 60 Tablets,Zinc & Vitamin C,60 Tablets,Vitalis,1012,2023,1,9.99,60,True,False,True,fulfilled,2.0,True,2024-08-06T20:43:55
803817,502357,2,VIT-CBD10-30ML,CBD Oil 10% - 30ml,CBD Oil 10%,30ml,Vitalis,1001,2002,1,69.99,120,True,False,True,fulfilled,14.0,True,2024-08-06T20:43:55
803818,502357,3,VIT-D3-30ML,Vitamin D3 Drops - 30ml (1000IU),Vitamin D3 Drops,30ml (1000IU),Vitalis,1005,2009,1,12.99,60,True,False,True,fulfilled,2.6,True,2024-08-06T20:43:55
803819,502358,1,VIT-CBD10-10ML,CBD Oil 10% - 10ml,CBD Oil 10%,10ml,Vitalis,1001,2001,2,29.99,50,True,False,True,fulfilled,0.0,True,2024-08-06T17:41:42
803820,502358,2,VIT-ASH-120,Ashwagandha Capsules - 120 Capsules,Ashwagandha Capsules,120 Capsules,Vitalis,1006,2012,1,29.99,140,True,False,True,fulfilled,0.0,True,2024-08-06T17:41:42
803821,502358,3,VIT-SLEEP-60,Sleep Support Complex - 60 Capsules,Sleep Support Complex,60 Capsules,Vitalis,1009,2018,1,37.99,110,True,False,True,fulfilled,0.0,True,2024-08-06T17:41:42
803822,502359,1,VIT-CBD10-10ML,CBD Oil 10% - 10ml,CBD Oil 10%,10ml,Vitalis,1001,2001,1,29.99,50,True,False,True,fulfilled,0.0,True,2024-08-06T16:36:23
803823,502360,1,VIT-ASH-60,Ashwagandha Capsules - 60 Capsules,Ashwagandha Capsules,60 Capsules,Vitalis,1006,2011,1,18.99,80,True,False,True,fulfilled,0.0,True,2024-08-06T15:16:23
803824,502360,2,VIT-CBD10-30ML,CBD Oil 10% - 30ml,CBD Oil 10%,30ml,Vitalis,1001,2002,1,69.99,120,True,False,True,fulfilled,0.0,True,2024-08-06T15:16:23
803825,502361,1,VIT-MAG-60,Magnesium Glycinate - 60 Capsules,Magnesium Glycinate,60 Capsules,Vitalis,1007,2013,1,14.99,80,True,False,True,fulfilled,0.0,True,2024-08-06T20:04:15
803826,502361,2,VIT-CBD10-10ML,CBD Oil 10% - 10ml,CBD Oil 10%,10ml,Vitalis,1001,2001,1,29.99,50,True,False,True,fulfilled,0.0,True,2024-08-06T20:04:15
