Run_Date,Account,Currency,Flow_ID,Flow_Name,Message_ID,Message_Name,Message_Channel,Status,Total_Recipients,Unique_Opens,Unique_Clicks,Unique_Unsubscribes,Unique_Placed_Order,Total_Placed_Order,Total_Placed_Order_Value,Tags,Message_Status,_weld_synced
2024-09-16T00:00:00,Vitalis UK,GBP,FL009,Cart Abandonment,CA-Email2,Last Chance + Free Shipping,email,live,127,55,13,0,6,6,194.85,cart-abandonment,active,2024-09-17T00:00:00
2024-09-16T00:00:00,Vitalis UK,GBP,FL010,Win-Back,WB-Email1,We Miss You (60 days),email,live,220,65,8,1,1,1,43.11,win-back,active,2024-09-17T00:00:00
2024-09-16T00:00:00,Vitalis UK,GBP,FL011,Win-Back,WB-Email2,15% Off to Come Back (90 days),email,live,219,65,8,0,1,1,39.4,win-back,active,2024-09-17T00:00:00
2024-09-16T00:00:00,Vitalis UK,GBP,FL012,Replenishment,RP-Email1,Time to Restock? (30 days),email,live,110,50,10,0,2,2,67.55,replenishment,active,2024-09-17T00:00:00
2024-09-23T00:00:00,Vitalis UK,GBP,FL001,Welcome Series,WS-Email1,Welcome Email 1 - Intro & 10% Off,email,live,195,93,25,1,7,7,344.14,welcome-series,active,2024-09-24T00:00:00
2024-09-23T00:00:00,Vitalis UK,GBP,FL002,Welcome Series,WS-Email2,Welcome Email 2 - Bestsellers,email,live,185,93,23,1,5,5,196.65,welcome-series,active,2024-09-24T00:00:00
2024-09-23T00:00:00,Vitalis UK,GBP,FL003,Welcome Series,WS-Email3,Welcome Email 3 - Reviews & Trust,email,live,169,80,21,1,6,6,208.94,welcome-series,active,2024-09-24T00:00:00
2024-09-23T00:00:00,Vitalis UK,GBP,FL004,Post-Purchase,PP-Email1,Order Confirmation + Cross-sell,email,live,157,89,13,1,2,2,79.99,post-purchase,active,2024-09-24T00:00:00
2024-09-23T00:00:00,Vitalis UK,GBP,FL005,Post-Purchase,PP-Email2,How to Use Your Product,email,live,136,80,9,0,2,2,88.25,post-purchase,active,2024-09-24T00:00:00
2024-09-23T00:00:00,Vitalis UK,GBP,FL006,Post-Purchase,PP-Email3,Review Request (14 days),email,live,168,99,12,0,2,2,71.37,post-purchase,active,2024-09-24T00:00:00
2024-09-23T00:00:00,Vitalis UK,GBP,FL007,Browse Abandonment,BA-Email1,Still Interested?,email,live,255,90,15,1,2,2,75.93,browse-abandonment,active,2024-09-24T00:00:00
2024-09-23T00:00:00,Vitalis UK,GBP,FL008,Cart Abandonment,CA-Email1,You Left Something Behind,email,live,108,52,11,0,4,4,217.95,cart-abandonment,active,2024-09-24T00:00:00
2024-09-23T00:00:00,Vitalis UK,GBP,FL009,Cart Abandonment,CA-Email2,Last Chance + Free Shipping,email,live,134,61,12,0,6,7,335.74,cart-abandonment,active,2024-09-24T00:00:00
2024-09-23T00:00:00,Vitalis UK,GBP,FL010,Win-Back,WB-Email1,We Miss You (60 days),email,live,209,63,8,1,1,1,46.28,win-back,active,2024-09-24T00:00:00
2024-09-23T00:00:00,Vitalis UK,GBP,FL011,Win-Back,WB-Email2,15% Off to Come Back (90 days),email,live,228,63,9,0,2,2,89.89,win-back,active,2024-09-24T00:00:00
2024-09-23T00:00:00,Vitalis UK,GBP,FL012,Replenishment,RP-Email1,Time to Restock? (30 days),email,live,93,39,8,0,1,1,43.48,replenishment,active,2024-09-24T00:00:00
2024-09-30T00:00:00,Vitalis UK,GBP,FL001,Welcome Series,WS-Email1,Welcome Email 1 - Intro & 10% Off,email,live,204,108,25,0,7,7,337.08,welcome-series,active,2024-10-01T00:00:00
2024-09-30T00:00:00,Vitalis UK,GBP,FL002,Welcome Series,WS-Email2,Welcome Email 2 - Bestsellers,email,live,205,96,21,0,7,7,373.6,welcome-series,active,2024-10-01T00:00:00
2024-09-30T00:00:00,Vitalis UK,GBP,FL003,Welcome Series,WS-Email3,Welcome Email 3 - Reviews & Trust,email,live,183,103,21,1,7,7,244.83,welcome-series,active,2024-10-01T00:00:00
2024-09-30T00:00:00,Vitalis UK,GBP,FL004,Post-Purchase,PP-Email1,Order Confirmation + Cross-sell,email,live,153,81,13,0,2,2,102.91,post-purchase,active,2024-10-01T00:00:00
2024-09-30T00:00:00,Vitalis UK,GBP,FL005,Post-Purchase,PP-Email2,How to Use Your Product,email,live,172,109,13,0,3,3,144.96,post-purchase,active,2024-10-01T00:00:00
2024-09-30T00:00:00,Vitalis UK,GBP,FL006,Post-Purchase,PP-Email3,Review Request (14 days),email,live,185,108,14,0,2,2,95.76,post-purchase,active,2024-10-01T00:00:00
2024-09-30T00:00:00,Vitalis UK,GBP,FL007,Browse Abandonment,BA-Email1,Still Interested?,email,live,275,109,17,1,3,3,138.92,browse-abandonment,active,2024-10-01T00:00:00
2024-09-30T00:00:00,Vitalis UK,GBP,FL008,Cart Abandonment,CA-Email1,You Left Something Behind,email,live,151,72,14,0,6,7,380.17,cart-abandonment,active,2024-10-01T00:00:00
2024-09-30T00:00:00,Vitalis UK,GBP,FL009,Cart Abandonment,CA-Email2,Last Chance + Free Shipping,email,live,115,56,10,0,5,5,232.1,cart-abandonment,active,2024-10-01T00:00:00
2024-09-30T00:00:00,Vitalis UK,GBP,FL010,Win-Back,WB-Email1,We Miss You (60 days),email,live,229,58,7,0,2,2,99.02,win-back,active,2024-10-01T00:00:00
2024-09-30T00:00:00,Vitalis UK,GBP,FL011,Win-Back,WB-Email2,15% Off to Come Back (90 days),email,live,221,62,7,0,2,2,86.08,win-back,active,2024-10-01T00:00:00
2024-09-30T00:00:00,Vitalis UK,GBP,FL012,Replenishment,RP-Email1,Time to Restock? (30 days),email,live,117,48,11,0,3,3,145.4,replenishment,active,2024-10-01T00:00:00
2024-10-07T00:00:00,Vitalis UK,GBP,FL001,Welcome Series,WS-Email1,Welcome Email 1 - Intro & 10% Off,email,live,179,99,20,1,5,5,185.34,welcome-series,active,2024-10-08T00:00:00
2024-10-07T00:00:00,Vitalis UK,GBP,FL002,Welcome Series,WS-Email2,Welcome Email 2 - Bestsellers,email,live,196,95,25,0,5,5,228.15,welcome-series,active,2024-10-08T00:00:00
2024-10-07T00:00:00,Vitalis UK,GBP,FL003,Welcome Series,WS-Email3,Welcome Email 3 - Reviews & Trust,email,live,184,98,21,1,6,6,228.13,welcome-series,active,2024-10-08T00:00:00
2024-10-07T00:00:00,Vitalis UK,GBP,FL004,Post-Purchase,PP-Email1,Order Confirmation + Cross-sell,email,live,150,79,13,0,1,1,33.51,post-purchase,active,2024-10-08T00:00:00
2024-10-07T00:00:00,Vitalis UK,GBP,FL005,Post-Purchase,PP-Email2,How to Use Your Product,email,live,162,99,14,0,2,2,70.18,post-purchase,active,2024-10-08T00:00:00
2024-10-07T00:00:00,Vitalis UK,GBP,FL006,Post-Purchase,PP-Email3,Review Request (14 days),email,live,143,90,12,0,2,2,107.92,post-purchase,active,2024-10-08T00:00:00
2024-10-07T00:00:00,Vitalis UK,GBP,FL007,Browse Abandonment,BA-Email1,Still Interested?,email,live,285,107,18,1,3,3,125.56,browse-abandonment,active,2024-10-08T00:00:00
2024-10-07T00:00:00,Vitalis UK,GBP,FL008,Cart Abandonment,CA-Email1,You Left Something Behind,email,live,111,46,12,0,5,5,233.0,cart-abandonment,active,2024-10-08T00:00:00
2024-10-07T00:00:00,Vitalis UK,GBP,FL009,Cart Abandonment,CA-Email2,Last Chance + Free Shipping,email,live,122,52,10,0,6,7,292.99,cart-abandonment,active,2024-10-08T00:00:00
2024-10-07T00:00:00,Vitalis UK,GBP,FL010,Win-Back,WB-Email1,We Miss You (60 days),email,live,193,59,8,0,1,1,51.94,win-back,active,2024-10-08T00:00:00
2024-10-07T00:00:00,Vitalis UK,GBP,FL011,Win-Back,WB-Email2,15% Off to Come Back (90 days),email,live,207,63,7,1,1,1,41.3,win-back,active,2024-10-08T00:00:00
2024-10-07T00:00:00,Vitalis UK,GBP,FL012,Replenishment,RP-Email1,Time to Restock? (30 days),email,live,126,57,12,0,3,3,147.37,replenishment,active,2024-10-08T00:00:00
2024-10-14T00:00:00,Vitalis UK,GBP,FL001,Welcome Series,WS-Email1,Welcome Email 1 - Intro & 10% Off,email,live,183,87,23,0,5,5,257.92,welcome-series,active,2024-10-15T00:00:00
2024-10-14T00:00:00,Vitalis UK,GBP,FL002,Welcome Series,WS-Email2,Welcome Email 2 - Bestsellers,email,live,196,106,25,0,7,8,423.42,welcome-series,active,2024-10-15T00:00:00
2024-10-14T00:00:00,Vitalis UK,GBP,FL003,Welcome Series,WS-Email3,Welcome Email 3 - Reviews & Trust,email,live,179,89,24,0,5,5,190.51,welcome-series,active,2024-10-15T00:00:00
2024-10-14T00:00:00,Vitalis UK,GBP,FL004,Post-Purchase,PP-Email1,Order Confirmation + Cross-sell,email,live,152,93,11,0,2,2,84.55,post-purchase,active,2024-10-15T00:00:00
2024-10-14T00:00:00,Vitalis UK,GBP,FL005,Post-Purchase,PP-Email2,How to Use Your Product,email,live,159,93,13,0,2,2,92.55,post-purchase,active,2024-10-15T00:00:00
2024-10-14T00:00:00,Vitalis UK,GBP,FL006,Post-Purchase,PP-Email3,Review Request (14 days),email,live,166,89,12,0,2,2,109.4,post-purchase,active,2024-10-15T00:00:00
2024-10-14T00:00:00,Vitalis UK,GBP,FL007,Browse Abandonment,BA-Email1,Still Interested?,email,live,270,100,17,1,3,3,156.39,browse-abandonment,active,2024-10-15T00:00:00
2024-10-14T00:00:00,Vitalis UK,GBP,FL008,Cart Abandonment,CA-Email1,You Left Something Behind,email,live,131,60,14,0,6,6,307.85,cart-abandonment,active,2024-10-15T00:00:00
2024-10-14T00:00:00,Vitalis UK,GBP,FL009,Cart Abandonment,CA-Email2,Last Chance + Free Shipping,email,live,130,56,14,0,6,6,323.17,cart-abandonment,active,2024-10-15T00:00:00
2024-10-14T00:00:00,Vitalis UK,GBP,FL010,Win-Back,WB-Email1,We Miss You (60 days),email,live,226,66,9,1,1,1,47.19,win-back,active,2024-10-15T00:00:00
2024-10-14T00:00:00,Vitalis UK,GBP,FL011,Win-Back,WB-Email2,15% Off to Come Back (90 days),email,live,201,56,8,0,1,1,46.16,win-back,active,2024-10-15T00:00:00
2024-10-14T00:00:00,Vitalis UK,GBP,FL012,Replenishment,RP-Email1,Time to Restock? (30 days),email,live,121,46,9,0,3,3,96.34,replenishment,active,2024-10-15T00:00:00
2024-10-21T00:00:00,Vitalis UK,GBP,FL001,Welcome Series,WS-Email1,Welcome Email 1 - Intro & 10% Off,email,live,179,99,19,0,5,5,244.76,welcome-series,active,2024-10-22T00:00:00
2024-10-21T00:00:00,Vitalis UK,GBP,FL002,Welcome Series,WS-Email2,Welcome Email 2 - Bestsellers,email,live,185,96,20,0,6,6,281.01,welcome-series,active,2024-10-22T00:00:00
2024-10-21T00:00:00,Vitalis UK,GBP,FL003,Welcome Series,WS-Email3,Welcome Email 3 - Reviews & Trust,email,live,199,111,21,1,7,8,261.73,welcome-series,active,2024-10-22T00:00:00
2024-10-21T00:00:00,Vitalis UK,GBP,FL004,Post-Purchase,PP-Email1,Order Confirmation + Cross-sell,email,live,141,87,10,0,2,2,83.45,post-purchase,active,2024-10-22T00:00:00
2024-10-21T00:00:00,Vitalis UK,GBP,FL005,Post-Purchase,PP-Email2,How to Use Your Product,email,live,165,95,13,0,2,2,72.8,post-purchase,active,2024-10-22T00:00:00
2024-10-21T00:00:00,Vitalis UK,GBP,FL006,Post-Purchase,PP-Email3,Review Request (14 days),email,live,157,88,10,1,2,2,84.93,post-purchase,active,2024-10-22T00:00:00
2024-10-21T00:00:00,Vitalis UK,GBP,FL007,Browse Abandonment,BA-Email1,Still Interested?,email,live,250,97,13,0,3,3,108.2,browse-abandonment,active,2024-10-22T00:00:00
2024-10-21T00:00:00,Vitalis UK,GBP,FL008,Cart Abandonment,CA-Email1,You Left Something Behind,email,live,115,47,12,0,5,5,192.04,cart-abandonment,active,2024-10-22T00:00:00
2024-10-21T00:00:00,Vitalis UK,GBP,FL009,Cart Abandonment,CA-Email2,Last Chance + Free Shipping,email,live,125,58,10,0,5,5,176.45,cart-abandonment,active,2024-10-22T00:00:00
2024-10-21T00:00:00,Vitalis UK,GBP,FL010,Win-Back,WB-Email1,We Miss You (60 days),email,live,191,57,6,1,1,1,33.62,win-back,active,2024-10-22T00:00:00
2024-10-21T00:00:00,Vitalis UK,GBP,FL011,Win-Back,WB-Email2,15% Off to Come Back (90 days),email,live,195,49,8,0,1,1,34.82,win-back,active,2024-10-22T00:00:00
2024-10-21T00:00:00,Vitalis UK,GBP,FL012,Replenishment,RP-Email1,Time to Restock? (30 days),email,live,82,36,7,0,1,1,32.88,replenishment,active,2024-10-22T00:00:00
2024-10-28T00:00:00,Vitalis UK,GBP,FL001,Welcome Series,WS-Email1,Welcome Email 1 - Intro & 10% Off,email,live,195,110,25,0,6,6,315.59,welcome-series,active,2024-10-29T00:00:00
2024-10-28T00:00:00,Vitalis UK,GBP,FL002,Welcome Series,WS-Email2,Welcome Email 2 - Bestsellers,email,live,180,93,22,1,6,6,261.03,welcome-series,active,2024-10-29T00:00:00
2024-10-28T00:00:00,Vitalis UK,GBP,FL003,Welcome Series,WS-Email3,Welcome Email 3 - Reviews & Trust,email,live,194,109,25,0,7,8,318.09,welcome-series,active,2024-10-29T00:00:00
2024-10-28T00:00:00,Vitalis UK,GBP,FL004,Post-Purchase,PP-Email1,Order Confirmation + Cross-sell,email,live,168,98,13,0,2,2,107.1,post-purchase,active,2024-10-29T00:00:00
2024-10-28T00:00:00,Vitalis UK,GBP,FL005,Post-Purchase,PP-Email2,How to Use Your Product,email,live,163,85,14,0,2,2,76.6,post-purchase,active,2024-10-29T00:00:00
2024-10-28T00:00:00,Vitalis UK,GBP,FL006,Post-Purchase,PP-Email3,Review Request (14 days),email,live,146,76,12,0,2,2,97.26,post-purchase,active,2024-10-29T00:00:00
2024-10-28T00:00:00,Vitalis UK,GBP,FL007,Browse Abandonment,BA-Email1,Still Interested?,email,live,246,86,13,1,2,2,72.08,browse-abandonment,active,2024-10-29T00:00:00
2024-10-28T00:00:00,Vitalis UK,GBP,FL008,Cart Abandonment,CA-Email1,You Left Something Behind,email,live,116,49,12,0,6,6,296.2,cart-abandonment,active,2024-10-29T00:00:00
2024-10-28T00:00:00,Vitalis UK,GBP,FL009,Cart Abandonment,CA-Email2,Last Chance + Free Shipping,email,live,118,48,12,0,5,5,208.71,cart-abandonment,active,2024-10-29T00:00:00
2024-10-28T00:00:00,Vitalis UK,GBP,FL010,Win-Back,WB-Email1,We Miss You (60 days),email,live,218,63,7,1,1,1,49.65,win-back,active,2024-10-29T00:00:00
2024-10-28T00:00:00,Vitalis UK,GBP,FL011,Win-Back,WB-Email2,15% Off to Come Back (90 days),email,live,213,61,8,1,1,1,38.96,win-back,active,2024-10-29T00:00:00
2024-10-28T00:00:00,Vitalis UK,GBP,FL012,Replenishment,RP-Email1,Time to Restock? (30 days),email,live,90,36,7,0,2,2,98.21,replenishment,active,2024-10-29T00:00:00
2024-11-04T00:00:00,Vitalis UK,GBP,FL001,Welcome Series,WS-Email1,Welcome Email 1 - Intro & 10% Off,email,live,165,80,17,0,6,6,324.66,welcome-series,active,2024-11-05T00:00:00
2024-11-04T00:00:00,Vitalis UK,GBP,FL002,Welcome Series,WS-Email2,Welcome Email 2 - Bestsellers,email,live,170,97,21,0,5,5,190.55,welcome-series,active,2024-11-05T00:00:00
2024-11-04T00:00:00,Vitalis UK,GBP,FL003,Welcome Series,WS-Email3,Welcome Email 3 - Reviews & Trust,email,live,164,93,20,0,5,5,185.67,welcome-series,active,2024-11-05T00:00:00
2024-11-04T00:00:00,Vitalis UK,GBP,FL004,Post-Purchase,PP-Email1,Order Confirmation + Cross-sell,email,live,135,81,12,1,2,2,78.88,post-purchase,active,2024-11-05T00:00:00
2024-11-04T00:00:00,Vitalis UK,GBP,FL005,Post-Purchase,PP-Email2,How to Use Your Product,email,live,169,93,12,0,2,2,65.21,post-purchase,active,2024-11-05T00:00:00
2024-11-04T00:00:00,Vitalis UK,GBP,FL006,Post-Purchase,PP-Email3,Review Request (14 days),email,live,145,80,10,0,2,2,80.11,post-purchase,active,2024-11-05T00:00:00
2024-11-04T00:00:00,Vitalis UK,GBP,FL007,Browse Abandonment,BA-Email1,Still Interested?,email,live,234,94,12,1,2,2,76.13,browse-abandonment,active,2024-11-05T00:00:00
2024-11-04T00:00:00,Vitalis UK,GBP,FL008,Cart Abandonment,CA-Email1,You Left Something Behind,email,live,135,62,13,0,7,8,429.65,cart-abandonment,active,2024-11-05T00:00:00
2024-11-04T00:00:00,Vitalis UK,GBP,FL009,Cart Abandonment,CA-Email2,Last Chance + Free Shipping,email,live,133,65,14,0,5,5,203.2,cart-abandonment,active,2024-11-05T00:00:00
2024-11-04T00:00:00,Vitalis UK,GBP,FL010,Win-Back,WB-Email1,We Miss You (60 days),email,live,188,51,8,0,1,1,52.71,win-back,active,2024-11-05T00:00:00
2024-11-04T00:00:00,Vitalis UK,GBP,FL011,Win-Back,WB-Email2,15% Off to Come Back (90 days),email,live,218,66,7,1,1,1,39.27,win-back,active,2024-11-05T00:00:00
2024-11-04T00:00:00,Vitalis UK,GBP,FL012,Replenishment,RP-Email1,Time to Restock? (30 days),email,live,108,42,9,0,2,2,72.93,replenishment,active,2024-11-05T00:00:00
2024-11-11T00:00:00,Vitalis UK,GBP,FL001,Welcome Series,WS-Email1,Welcome Email 1 - Intro & 10% Off,email,live,186,96,20,0,7,8,390.55,welcome-series,active,2024-11-12T00:00:00
2024-11-11T00:00:00,Vitalis UK,GBP,FL002,Welcome Series,WS-Email2,Welcome Email 2 - Bestsellers,email,live,181,102,24,0,6,6,263.11,welcome-series,active,2024-11-12T00:00:00
2024-11-11T00:00:00,Vitalis UK,GBP,FL003,Welcome Series,WS-Email3,Welcome Email 3 - Reviews & Trust,email,live,161,82,18,0,5,5,216.84,welcome-series,active,2024-11-12T00:00:00
2024-11-11T00:00:00,Vitalis UK,GBP,FL004,Post-Purchase,PP-Email1,Order Confirmation + Cross-sell,email,live,169,90,14,1,2,2,107.62,post-purchase,active,2024-11-12T00:00:00
2024-11-11T00:00:00,Vitalis UK,GBP,FL005,Post-Purchase,PP-Email2,How to Use Your Product,email,live,160,86,11,0,2,2,98.38,post-purchase,active,2024-11-12T00:00:00
2024-11-11T00:00:00,Vitalis UK,GBP,FL006,Post-Purchase,PP-Email3,Review Request (14 days),email,live,154,89,10,1,2,2,107.47,post-purchase,active,2024-11-12T00:00:00
2024-11-11T00:00:00,Vitalis UK,GBP,FL007,Browse Abandonment,BA-Email1,Still Interested?,email,live,241,96,13,1,2,2,99.76,browse-abandonment,active,2024-11-12T00:00:00
2024-11-11T00:00:00,Vitalis UK,GBP,FL008,Cart Abandonment,CA-Email1,You Left Something Behind,email,live,132,63,13,0,6,6,194.18,cart-abandonment,active,2024-11-12T00:00:00
2024-11-11T00:00:00,Vitalis UK,GBP,FL009,Cart Abandonment,CA-Email2,Last Chance + Free Shipping,email,live,110,47,12,0,5,5,194.75,cart-abandonment,active,2024-11-12T00:00:00
2024-11-11T00:00:00,Vitalis UK,GBP,FL010,Win-Back,WB-Email1,We Miss You (60 days),email,live,216,65,8,1,2,2,103.6,win-back,active,2024-11-12T00:00:00
2024-11-11T00:00:00,Vitalis UK,GBP,FL011,Win-Back,WB-Email2,15% Off to Come Back (90 days),email,live,180,47,6,1,1,1,48.39,win-back,active,2024-11-12T00:00:00
2024-11-11T00:00:00,Vitalis UK,GBP,FL012,Replenishment,RP-Email1,Time to Restock? (30 days),email,live,112,48,10,0,3,3,157.38,replenishment,active,2024-11-12T00:00:00
2024-11-18T00:00:00,Vitalis UK,GBP,FL001,Welcome Series,WS-Email1,Welcome Email 1 - Intro & 10% Off,email,live,251,122,29,1,9,10,377.92,welcome-series,active,2024-11-19T00:00:00
2024-11-18T00:00:00,Vitalis UK,GBP,FL002,Welcome Series,WS-Email2,Welcome Email 2 - Bestsellers,email,live,250,134,25,1,7,8,368.37,welcome-series,active,2024-11-19T00:00:00
2024-11-18T00:00:00,Vitalis UK,GBP,FL003,Welcome Series,WS-Email3,Welcome Email 3 - Reviews & Trust,email,live,236,112,27,0,9,10,408.53,welcome-series,active,2024-11-19T00:00:00
2024-11-18T00:00:00,Vitalis UK,GBP,FL004,Post-Purchase,PP-Email1,Order Confirmation + Cross-sell,email,live,198,114,14,0,3,3,131.65,post-purchase,active,2024-11-19T00:00:00
2024-11-18T00:00:00,Vitalis UK,GBP,FL005,Post-Purchase,PP-Email2,How to Use Your Product,email,live,185,109,12,1,2,2,109.79,post-purchase,active,2024-11-19T00:00:00
2024-11-18T00:00:00,Vitalis UK,GBP,FL006,Post-Purchase,PP-Email3,Review Request (14 days),email,live,210,125,18,0,3,3,128.3,post-purchase,active,2024-11-19T00:00:00
2024-11-18T00:00:00,Vitalis UK,GBP,FL007,Browse Abandonment,BA-Email1,Still Interested?,email,live,342,118,22,0,4,4,176.18,browse-abandonment,active,2024-11-19T00:00:00
2024-11-18T00:00:00,Vitalis UK,GBP,FL008,Cart Abandonment,CA-Email1,You Left Something Behind,email,live,181,74,16,0,6,6,310.17,cart-abandonment,active,2024-11-19T00:00:00
2024-11-18T00:00:00,Vitalis UK,GBP,FL009,Cart Abandonment,CA-Email2,Last Chance + Free Shipping,email,live,154,74,15,0,6,6,201.2,cart-abandonment,active,2024-11-19T00:00:00
2024-11-18T00:00:00,Vitalis UK,GBP,FL010,Win-Back,WB-Email1,We Miss You (60 days),email,live,264,66,11,1,1,1,42.33,win-back,active,2024-11-19T00:00:00
2024-11-18T00:00:00,Vitalis UK,GBP,FL011,Win-Back,WB-Email2,15% Off to Come Back (90 days),email,live,285,85,11,1,1,1,48.17,win-back,active,2024-11-19T00:00:00
2024-11-18T00:00:00,Vitalis UK,GBP,FL012,Replenishment,RP-Email1,Time to Restock? (30 days),email,live,124,56,10,0,3,3,134.93,replenishment,active,2024-11-19T00:00:00
2024-11-25T00:00:00,Vitalis UK,GBP,FL001,Welcome Series,WS-Email1,Welcome Email 1 - Intro & 10% Off,email,live,516,283,67,2,15,15,668.34,welcome-series,active,2024-11-26T00:00:00
2024-11-25T00:00:00,Vitalis UK,GBP,FL002,Welcome Series,WS-Email2,Welcome Email 2 - Bestsellers,email,live,503,265,66,2,15,15,741.88,welcome-series,active,2024-11-26T00:00:00
2024-11-25T00:00:00,Vitalis UK,GBP,FL003,Welcome Series,WS-Email3,Welcome Email 3 - Reviews & Trust,email,live,507,260,64,2,18,18,662.33,welcome-series,active,2024-11-26T00:00:00
2024-11-25T00:00:00,Vitalis UK,GBP,FL004,Post-Purchase,PP-Email1,Order Confirmation + Cross-sell,email,live,433,256,34,3,5,5,248.49,post-purchase,active,2024-11-26T00:00:00
2024-11-25T00:00:00,Vitalis UK,GBP,FL005,Post-Purchase,PP-Email2,How to Use Your Product,email,live,414,231,30,2,5,5,271.67,post-purchase,active,2024-11-26T00:00:00
2024-11-25T00:00:00,Vitalis UK,GBP,FL006,Post-Purchase,PP-Email3,Review Request (14 days),email,live,428,225,30,1,7,8,334.73,post-purchase,active,2024-11-26T00:00:00
2024-11-25T00:00:00,Vitalis UK,GBP,FL007,Browse Abandonment,BA-Email1,Still Interested?,email,live,692,239,35,1,9,10,320.2,browse-abandonment,active,2024-11-26T00:00:00
2024-11-25T00:00:00,Vitalis UK,GBP,FL008,Cart Abandonment,CA-Email1,You Left Something Behind,email,live,322,145,30,0,14,15,510.84,cart-abandonment,active,2024-11-26T00:00:00
2024-11-25T00:00:00,Vitalis UK,GBP,FL009,Cart Abandonment,CA-Email2,Last Chance + Free Shipping,email,live,328,151,37,0,15,16,649.62,cart-abandonment,active,2024-11-26T00:00:00
2024-11-25T00:00:00,Vitalis UK,GBP,FL010,Win-Back,WB-Email1,We Miss You (60 days),email,live,550,145,22,3,4,4,137.11,win-back,active,2024-11-26T00:00:00
2024-11-25T00:00:00,Vitalis UK,GBP,FL011,Win-Back,WB-Email2,15% Off to Come Back (90 days),email,live,578,161,23,1,5,5,242.95,win-back,active,2024-11-26T00:00:00
2024-11-25T00:00:00,Vitalis UK,GBP,FL012,Replenishment,RP-Email1,Time to Restock? (30 days),email,live,300,134,27,1,8,9,352.29,replenishment,active,2024-11-26T00:00:00
2024-12-02T00:00:00,Vitalis UK,GBP,FL001,Welcome Series,WS-Email1,Welcome Email 1 - Intro & 10% Off,email,live,365,200,48,1,14,14,535.15,welcome-series,active,2024-12-03T00:00:00
2024-12-02T00:00:00,Vitalis UK,GBP,FL002,Welcome Series,WS-Email2,Welcome Email 2 - Bestsellers,email,live,332,160,34,1,12,14,455.65,welcome-series,active,2024-12-03T00:00:00
2024-12-02T00:00:00,Vitalis UK,GBP,FL003,Welcome Series,WS-Email3,Welcome Email 3 - Reviews & Trust,email,live,370,173,38,2,14,14,758.24,welcome-series,active,2024-12-03T00:00:00
2024-12-02T00:00:00,Vitalis UK,GBP,FL004,Post-Purchase,PP-Email1,Order Confirmation + Cross-sell,email,live,279,151,19,1,3,3,121.22,post-purchase,active,2024-12-03T00:00:00
2024-12-02T00:00:00,Vitalis UK,GBP,FL005,Post-Purchase,PP-Email2,How to Use Your Product,email,live,278,169,21,0,4,4,134.68,post-purchase,active,2024-12-03T00:00:00
2024-12-02T00:00:00,Vitalis UK,GBP,FL006,Post-Purchase,PP-Email3,Review Request (14 days),email,live,307,194,25,1,4,4,160.63,post-purchase,active,2024-12-03T00:00:00
2024-12-02T00:00:00,Vitalis UK,GBP,FL007,Browse Abandonment,BA-Email1,Still Interested?,email,live,487,175,29,3,4,4,188.05,browse-abandonment,active,2024-12-03T00:00:00
2024-12-02T00:00:00,Vitalis UK,GBP,FL008,Cart Abandonment,CA-Email1,You Left Something Behind,email,live,233,109,22,1,8,8,438.76,cart-abandonment,active,2024-12-03T00:00:00
2024-12-02T00:00:00,Vitalis UK,GBP,FL009,Cart Abandonment,CA-Email2,Last Chance + Free Shipping,email,live,249,104,24,0,12,13,462.32,cart-abandonment,active,2024-12-03T00:00:00
2024-12-02T00:00:00,Vitalis UK,GBP,FL010,Win-Back,WB-Email1,We Miss You (60 days),email,live,407,107,14,1,3,3,118.48,win-back,active,2024-12-03T00:00:00
2024-12-02T00:00:00,Vitalis UK,GBP,FL011,Win-Back,WB-Email2,15% Off to Come Back (90 days),email,live,397,108,13,0,3,3,114.15,win-back,active,2024-12-03T00:00:00
2024-12-02T00:00:00,Vitalis UK,GBP,FL012,Replenishment,RP-Email1,Time to Restock? (30 days),email,live,189,75,16,0,4,4,187.31,replenishment,active,2024-12-03T00:00:00
2024-12-09T00:00:00,Vitalis UK,GBP,FL001,Welcome Series,WS-Email1,Welcome Email 1 - Intro & 10% Off,email,live,314,171,39,0,12,13,556.81,welcome-series,active,2024-12-10T00:00:00
2024-12-09T00:00:00,Vitalis UK,GBP,FL002,Welcome Series,WS-Email2,Welcome Email 2 - Bestsellers,email,live,295,158,39,1,8,9,327.79,welcome-series,active,2024-12-10T00:00:00
2024-12-09T00:00:00,Vitalis UK,GBP,FL003,Welcome Series,WS-Email3,Welcome Email 3 - Reviews & Trust,email,live,299,162,33,1,10,11,395.83,welcome-series,active,2024-12-10T00:00:00
2024-12-09T00:00:00,Vitalis UK,GBP,FL004,Post-Purchase,PP-Email1,Order Confirmation + Cross-sell,email,live,251,134,19,0,3,3,161.85,post-purchase,active,2024-12-10T00:00:00
2024-12-09T00:00:00,Vitalis UK,GBP,FL005,Post-Purchase,PP-Email2,How to Use Your Product,email,live,247,142,17,1,2,2,104.27,post-purchase,active,2024-12-10T00:00:00
2024-12-09T00:00:00,Vitalis UK,GBP,FL006,Post-Purchase,PP-Email3,Review Request (14 days),email,live,244,148,19,0,3,3,122.89,post-purchase,active,2024-12-10T00:00:00
